gameid,date,type,home,away,season
22000451,2021-02-19,regular,BOS,ATL,2021
22000452,2021-02-19,regular,MEM,DET,2021
22000453,2021-02-19,regular,MIL,OKC,2021
22000454,2021-02-19,regular,MIN,TOR,2021
22000455,2021-02-19,regular,NOP,PHX,2021
22000457,2021-02-19,regular,LAC,UTA,2021
22000563,2021-02-19,regular,CLE,DEN,2021
22000459,2021-02-20,regular,CHA,GSW,2021
22000460,2021-02-20,regular,CHI,SAC,2021
22000462,2021-02-20,regular,MEM,PHX,2021
22000463,2021-02-20,regular,LAL,MIA,2021
22000464,2021-02-20,regular,POR,WAS,2021
22000465,2021-02-21,regular,NOP,BOS,2021
22000466,2021-02-21,regular,CLE,OKC,2021
22000467,2021-02-21,regular,ORL,DET,2021
22000468,2021-02-21,regular,TOR,PHI,2021
22000469,2021-02-21,regular,NYK,MIN,2021
22000470,2021-02-21,regular,ATL,DEN,2021
22000471,2021-02-21,regular,MIL,SAC,2021
22000472,2021-02-21,regular,LAC,BKN,2021
22000474,2021-02-22,regular,HOU,CHI,2021
22000475,2021-02-22,regular,OKC,MIA,2021
22000476,2021-02-22,regular,DAL,MEM,2021
22000477,2021-02-22,regular,PHX,POR,2021
22000478,2021-02-22,regular,UTA,CHA,2021
22000479,2021-02-22,regular,LAL,WAS,2021
22000480,2021-02-23,regular,CLE,ATL,2021
22000481,2021-02-23,regular,ORL,DET,2021
22000482,2021-02-23,regular,BKN,SAC,2021
22000483,2021-02-23,regular,NYK,GSW,2021
22000484,2021-02-23,regular,TOR,PHI,2021
22000485,2021-02-23,regular,DAL,BOS,2021
22000486,2021-02-23,regular,MIL,MIN,2021
22000487,2021-02-23,regular,DEN,POR,2021
22000488,2021-02-23,regular,LAC,WAS,2021
22000489,2021-02-24,regular,IND,GSW,2021
22000490,2021-02-24,regular,ATL,BOS,2021
22000491,2021-02-24,regular,CLE,HOU,2021
22000492,2021-02-24,regular,MIA,TOR,2021
22000493,2021-02-24,regular,CHI,MIN,2021
22000494,2021-02-24,regular,NOP,DET,2021
22000495,2021-02-24,regular,OKC,SAS,2021
22000496,2021-02-24,regular,PHX,CHA,2021
22000497,2021-02-24,regular,UTA,LAL,2021
22000498,2021-02-25,regular,PHI,DAL,2021
22000499,2021-02-25,regular,BKN,ORL,2021
22000500,2021-02-25,regular,NYK,SAC,2021
22000501,2021-02-25,regular,MEM,LAC,2021
22000502,2021-02-25,regular,DEN,WAS,2021
22000503,2021-02-25,regular,MIL,NOP,2021
22000504,2021-02-26,regular,DET,SAC,2021
22000505,2021-02-26,regular,BOS,IND,2021
22000506,2021-02-26,regular,TOR,HOU,2021
22000507,2021-02-26,regular,MIA,UTA,2021
22000508,2021-02-26,regular,CHI,PHX,2021
22000509,2021-02-26,regular,MEM,LAC,2021
22000510,2021-02-26,regular,OKC,ATL,2021
22000511,2021-02-26,regular,GSW,CHA,2021
22000512,2021-02-26,regular,LAL,POR,2021
22000513,2021-02-27,regular,PHI,CLE,2021
22000514,2021-02-27,regular,SAS,NOP,2021
22000515,2021-02-27,regular,NYK,IND,2021
22000516,2021-02-27,regular,ORL,UTA,2021
22000517,2021-02-27,regular,WAS,MIN,2021
22000518,2021-02-27,regular,OKC,DEN,2021
22000519,2021-02-27,regular,BKN,DAL,2021
22000520,2021-02-28,regular,MIL,LAC,2021
22000521,2021-02-28,regular,DET,NYK,2021
22000522,2021-02-28,regular,MIA,ATL,2021
22000524,2021-02-28,regular,BOS,WAS,2021
22000525,2021-02-28,regular,HOU,MEM,2021
22000526,2021-02-28,regular,MIN,PHX,2021
22000527,2021-02-28,regular,LAL,GSW,2021
22000528,2021-02-28,regular,SAC,CHA,2021
22000529,2021-03-01,regular,ORL,DAL,2021
22000530,2021-03-01,regular,PHI,IND,2021
22000531,2021-03-01,regular,CHI,DEN,2021
22000532,2021-03-01,regular,HOU,CLE,2021
22000533,2021-03-01,regular,NOP,UTA,2021
22000534,2021-03-01,regular,SAS,BKN,2021
22000535,2021-03-01,regular,POR,CHA,2021
22000536,2021-03-02,regular,WAS,MEM,2021
22000537,2021-03-02,regular,BOS,LAC,2021
22000538,2021-03-02,regular,MIA,ATL,2021
22000540,2021-03-02,regular,MIL,DEN,2021
22000541,2021-03-02,regular,SAS,NYK,2021
22000542,2021-03-02,regular,LAL,PHX,2021
22000539,2021-03-03,regular,TOR,DET,2021
22000543,2021-03-03,regular,CLE,IND,2021
22000544,2021-03-03,regular,ORL,ATL,2021
22000545,2021-03-03,regular,PHI,UTA,2021
22000546,2021-03-03,regular,HOU,BKN,2021
22000547,2021-03-03,regular,MIN,CHA,2021
22000548,2021-03-03,regular,NOP,CHI,2021
22000549,2021-03-03,regular,DAL,OKC,2021
22000550,2021-03-03,regular,POR,GSW,2021
22000551,2021-03-03,regular,SAC,LAL,2021
22000185,2021-03-04,regular,PHX,GSW,2021
22000552,2021-03-04,regular,BOS,TOR,2021
22000553,2021-03-04,regular,IND,DEN,2021
22000554,2021-03-04,regular,WAS,LAC,2021
22000555,2021-03-04,regular,MEM,MIL,2021
22000556,2021-03-04,regular,SAS,OKC,2021
22000557,2021-03-04,regular,NOP,MIA,2021
22000558,2021-03-04,regular,POR,SAC,2021
22000565,2021-03-04,regular,NYK,DET,2021
22000566,2021-03-10,regular,MEM,WAS,2021
22000567,2021-03-10,regular,DAL,SAS,2021
22000568,2021-03-11,regular,CHA,DET,2021
22000569,2021-03-11,regular,BKN,BOS,2021
22000570,2021-03-11,regular,TOR,ATL,2021
22000571,2021-03-11,regular,MIA,ORL,2021
22000572,2021-03-11,regular,CHI,PHI,2021
22000573,2021-03-11,regular,MIL,NYK,2021
22000574,2021-03-11,regular,NOP,MIN,2021
22000575,2021-03-11,regular,OKC,DAL,2021
22000576,2021-03-11,regular,LAC,GSW,2021
22000577,2021-03-11,regular,POR,PHX,2021
22000578,2021-03-11,regular,SAC,HOU,2021
22000579,2021-03-12,regular,WAS,PHI,2021
22000580,2021-03-12,regular,MEM,DEN,2021
22000581,2021-03-12,regular,NOP,CLE,2021
22000582,2021-03-12,regular,CHI,MIA,2021
22000583,2021-03-12,regular,SAS,ORL,2021
22000584,2021-03-12,regular,UTA,HOU,2021
22000585,2021-03-12,regular,LAL,IND,2021
22000194,2021-03-13,regular,PHX,IND,2021
22000586,2021-03-13,regular,OKC,NYK,2021
22000587,2021-03-13,regular,BKN,DET,2021
22000588,2021-03-13,regular,CHA,TOR,2021
22000589,2021-03-13,regular,WAS,MIL,2021
22000590,2021-03-13,regular,ATL,SAC,2021
22000591,2021-03-13,regular,MIN,POR,2021
22000592,2021-03-13,regular,DEN,DAL,2021
22000593,2021-03-14,regular,OKC,MEM,2021
22000594,2021-03-14,regular,GSW,UTA,2021
22000595,2021-03-14,regular,PHI,SAS,2021
22000596,2021-03-14,regular,ORL,MIA,2021
22000597,2021-03-14,regular,ATL,CLE,2021
22000598,2021-03-14,regular,HOU,BOS,2021
22000599,2021-03-14,regular,MIN,POR,2021
22000600,2021-03-14,regular,CHI,TOR,2021
22000601,2021-03-14,regular,NOP,LAC,2021
22000428,2021-03-15,regular,DET,SAS,2021
22000602,2021-03-15,regular,CHA,SAC,2021
22000603,2021-03-15,regular,WAS,MIL,2021
22000604,2021-03-15,regular,BKN,NYK,2021
22000605,2021-03-15,regular,DAL,LAC,2021
22000606,2021-03-15,regular,DEN,IND,2021
22000607,2021-03-15,regular,PHX,MEM,2021
22000608,2021-03-15,regular,GSW,LAL,2021
22000609,2021-03-16,regular,BOS,UTA,2021
22000610,2021-03-16,regular,MIA,CLE,2021
22000611,2021-03-16,regular,PHI,NYK,2021
22000612,2021-03-16,regular,CHI,OKC,2021
22000613,2021-03-16,regular,HOU,ATL,2021
22000614,2021-03-16,regular,POR,NOP,2021
22000615,2021-03-16,regular,LAL,MIN,2021
22000616,2021-03-17,regular,DET,TOR,2021
22000617,2021-03-17,regular,IND,BKN,2021
22000618,2021-03-17,regular,PHI,MIL,2021
22000619,2021-03-17,regular,WAS,SAC,2021
22000620,2021-03-17,regular,CLE,BOS,2021
22000621,2021-03-17,regular,CHI,SAS,2021
22000622,2021-03-17,regular,HOU,GSW,2021
22000623,2021-03-17,regular,MEM,MIA,2021
22000624,2021-03-17,regular,DEN,CHA,2021
22000625,2021-03-17,regular,DAL,LAC,2021
22000166,2021-03-18,regular,WAS,UTA,2021
22000626,2021-03-18,regular,ATL,OKC,2021
22000627,2021-03-18,regular,NYK,ORL,2021
22000628,2021-03-18,regular,PHX,MIN,2021
22000629,2021-03-18,regular,POR,NOP,2021
22000630,2021-03-18,regular,LAL,CHA,2021
22000435,2021-03-19,regular,CLE,SAS,2021
22000631,2021-03-19,regular,BOS,SAC,2021
22000632,2021-03-19,regular,MIA,IND,2021
22000633,2021-03-19,regular,ORL,BKN,2021
22000634,2021-03-19,regular,TOR,UTA,2021
22000635,2021-03-19,regular,HOU,DET,2021
22000636,2021-03-19,regular,MEM,GSW,2021
22000637,2021-03-19,regular,DEN,CHI,2021
22000638,2021-03-19,regular,PHX,MIN,2021
22000639,2021-03-19,regular,POR,DAL,2021
22000640,2021-03-20,regular,LAL,ATL,2021
22000641,2021-03-20,regular,PHI,SAC,2021
22000642,2021-03-20,regular,MEM,GSW,2021
22000643,2021-03-20,regular,MIL,SAS,2021
22000644,2021-03-20,regular,LAC,CHA,2021
22000016,2021-03-21,regular,HOU,OKC,2021
22000167,2021-03-21,regular,BOS,ORL,2021
22000645,2021-03-21,regular,MIA,IND,2021
22000646,2021-03-21,regular,DEN,NOP,2021
22000647,2021-03-21,regular,BKN,WAS,2021
22000648,2021-03-21,regular,CLE,TOR,2021
22000649,2021-03-21,regular,DET,CHI,2021
22000650,2021-03-21,regular,NYK,PHI,2021
22000651,2021-03-21,regular,PHX,LAL,2021
22000652,2021-03-21,regular,POR,DAL,2021
22000653,2021-03-22,regular,CLE,SAC,2021
22000654,2021-03-22,regular,MIN,OKC,2021
22000655,2021-03-22,regular,SAS,CHA,2021
22000656,2021-03-22,regular,CHI,UTA,2021
22000657,2021-03-22,regular,HOU,TOR,2021
22000658,2021-03-22,regular,MEM,BOS,2021
22000659,2021-03-22,regular,MIL,IND,2021
22000660,2021-03-22,regular,LAC,ATL,2021
22000661,2021-03-23,regular,ORL,DEN,2021
22000662,2021-03-23,regular,NYK,WAS,2021
22000663,2021-03-23,regular,NOP,LAL,2021
22000664,2021-03-23,regular,MIA,PHX,2021
22000665,2021-03-23,regular,GSW,PHI,2021
22000666,2021-03-23,regular,POR,BKN,2021
22000667,2021-03-24,regular,IND,DET,2021
22000668,2021-03-24,regular,TOR,DEN,2021
22000669,2021-03-24,regular,MIL,BOS,2021
22000670,2021-03-24,regular,ORL,PHX,2021
22000671,2021-03-24,regular,CHI,CLE,2021
22000672,2021-03-24,regular,HOU,CHA,2021
22000673,2021-03-24,regular,MIN,DAL,2021
22000674,2021-03-24,regular,OKC,MEM,2021
22000675,2021-03-24,regular,SAS,LAC,2021
22000676,2021-03-24,regular,UTA,BKN,2021
22000677,2021-03-24,regular,SAC,ATL,2021
22000678,2021-03-25,regular,MIA,POR,2021
22000679,2021-03-25,regular,NYK,WAS,2021
22000680,2021-03-25,regular,SAS,LAC,2021
22000681,2021-03-25,regular,LAL,PHI,2021
22000682,2021-03-25,regular,SAC,GSW,2021
22000683,2021-03-26,regular,DET,BKN,2021
22000684,2021-03-26,regular,TOR,PHX,2021
22000685,2021-03-26,regular,MIL,BOS,2021
22000686,2021-03-26,regular,CHA,MIA,2021
22000687,2021-03-26,regular,ORL,POR,2021
22000688,2021-03-26,regular,MIN,HOU,2021
22000689,2021-03-26,regular,NOP,DEN,2021
22000690,2021-03-26,regular,DAL,IND,2021
22000691,2021-03-26,regular,UTA,MEM,2021
22000692,2021-03-26,regular,GSW,ATL,2021
22000693,2021-03-26,regular,LAL,CLE,2021
22000694,2021-03-27,regular,WAS,DET,2021
22000695,2021-03-27,regular,MIL,NYK,2021
22000696,2021-03-27,regular,MIN,HOU,2021
22000697,2021-03-27,regular,SAS,CHI,2021
22000698,2021-03-27,regular,NOP,DAL,2021
22000699,2021-03-27,regular,OKC,BOS,2021
22000700,2021-03-27,regular,UTA,MEM,2021
22000701,2021-03-27,regular,LAC,PHI,2021
22000702,2021-03-27,regular,SAC,CLE,2021
22000703,2021-03-28,regular,CHA,PHX,2021
22000704,2021-03-28,regular,TOR,POR,2021
22000705,2021-03-28,regular,DEN,ATL,2021
22000706,2021-03-28,regular,LAL,ORL,2021
22000707,2021-03-29,regular,WAS,IND,2021
22000708,2021-03-29,regular,BOS,NOP,2021
22000709,2021-03-29,regular,BKN,MIN,2021
22000710,2021-03-29,regular,NYK,MIA,2021
22000711,2021-03-29,regular,DET,TOR,2021
22000712,2021-03-29,regular,HOU,MEM,2021
22000713,2021-03-29,regular,OKC,DAL,2021
22000714,2021-03-29,regular,SAS,SAC,2021
22000715,2021-03-29,regular,UTA,CLE,2021
22000716,2021-03-29,regular,GSW,CHI,2021
22000717,2021-03-29,regular,LAC,MIL,2021
22000171,2021-03-30,regular,PHX,ATL,2021
22000718,2021-03-30,regular,WAS,CHA,2021
22000719,2021-03-30,regular,DEN,PHI,2021
22000720,2021-03-30,regular,LAC,ORL,2021
22000721,2021-03-31,regular,DET,POR,2021
22000722,2021-03-31,regular,IND,MIA,2021
22000723,2021-03-31,regular,BOS,DAL,2021
22000724,2021-03-31,regular,BKN,HOU,2021
22000725,2021-03-31,regular,MEM,UTA,2021
22000726,2021-03-31,regular,MIN,NYK,2021
22000727,2021-03-31,regular,OKC,TOR,2021
22000728,2021-03-31,regular,SAS,SAC,2021
22000729,2021-03-31,regular,LAL,MIL,2021
22000730,2021-03-31,regular,PHX,CHI,2021
22000179,2021-04-01,regular,DET,WAS,2021
22000731,2021-04-01,regular,CLE,PHI,2021
22000732,2021-04-01,regular,BKN,CHA,2021
22000733,2021-04-01,regular,MIA,GSW,2021
22000734,2021-04-01,regular,NOP,ORL,2021
22000735,2021-04-01,regular,SAS,ATL,2021
22000736,2021-04-01,regular,LAC,DEN,2021
22000737,2021-04-02,regular,TOR,GSW,2021
22000738,2021-04-02,regular,BOS,HOU,2021
22000739,2021-04-02,regular,NYK,DAL,2021
22000740,2021-04-02,regular,IND,CHA,2021
22000741,2021-04-02,regular,MEM,MIN,2021
22000742,2021-04-02,regular,NOP,ATL,2021
22000743,2021-04-02,regular,UTA,CHI,2021
22000744,2021-04-02,regular,PHX,OKC,2021
22000745,2021-04-02,regular,POR,MIL,2021
22000746,2021-04-02,regular,SAC,LAL,2021
22000747,2021-04-03,regular,WAS,DAL,2021
22000748,2021-04-03,regular,DET,NYK,2021
22000749,2021-04-03,regular,MIA,CLE,2021
22000750,2021-04-03,regular,PHI,MIN,2021
22000751,2021-04-03,regular,SAS,IND,2021
22000752,2021-04-03,regular,UTA,ORL,2021
22000753,2021-04-03,regular,POR,OKC,2021
22000754,2021-04-03,regular,SAC,MIL,2021
22000755,2021-04-04,regular,CHI,BKN,2021
22000756,2021-04-04,regular,LAC,LAL,2021
22000757,2021-04-04,regular,BOS,CHA,2021
22000758,2021-04-04,regular,PHI,MEM,2021
22000759,2021-04-04,regular,ATL,GSW,2021
22000760,2021-04-04,regular,HOU,NOP,2021
22000761,2021-04-04,regular,DEN,ORL,2021
22000762,2021-04-05,regular,BKN,NYK,2021
22000763,2021-04-05,regular,TOR,WAS,2021
22000764,2021-04-05,regular,DAL,UTA,2021
22000765,2021-04-05,regular,MIN,SAC,2021
22000766,2021-04-05,regular,OKC,DET,2021
22000767,2021-04-05,regular,SAS,CLE,2021
22000768,2021-04-05,regular,HOU,PHX,2021
22000321,2021-04-06,regular,DEN,DET,2021
22000769,2021-04-06,regular,IND,CHI,2021
22000770,2021-04-06,regular,ATL,NOP,2021
22000771,2021-04-06,regular,BOS,PHI,2021
22000772,2021-04-06,regular,TOR,LAL,2021
22000773,2021-04-06,regular,MIA,MEM,2021
22000774,2021-04-06,regular,GSW,MIL,2021
22000775,2021-04-06,regular,LAC,POR,2021
22000456,2021-04-07,regular,HOU,DAL,2021
22000776,2021-04-07,regular,IND,MIN,2021
22000777,2021-04-07,regular,ORL,WAS,2021
22000778,2021-04-07,regular,BOS,NYK,2021
22000779,2021-04-07,regular,BKN,NOP,2021
22000780,2021-04-07,regular,ATL,MEM,2021
22000781,2021-04-07,regular,OKC,CHA,2021
22000782,2021-04-07,regular,DEN,SAS,2021
22000783,2021-04-07,regular,PHX,UTA,2021
22000523,2021-04-08,regular,TOR,CHI,2021
22000784,2021-04-08,regular,MIA,LAL,2021
22000785,2021-04-08,regular,OKC,CLE,2021
22000786,2021-04-08,regular,DAL,MIL,2021
22000787,2021-04-08,regular,UTA,POR,2021
22000788,2021-04-08,regular,LAC,PHX,2021
22000789,2021-04-08,regular,SAC,DET,2021
22000790,2021-04-09,regular,ORL,IND,2021
22000791,2021-04-09,regular,ATL,CHI,2021
22000792,2021-04-09,regular,BOS,MIN,2021
22000793,2021-04-09,regular,NYK,MEM,2021
22000795,2021-04-09,regular,NOP,PHI,2021
22000796,2021-04-09,regular,MIL,CHA,2021
22000797,2021-04-09,regular,DEN,SAS,2021
22000798,2021-04-09,regular,GSW,WAS,2021
22000799,2021-04-09,regular,LAC,HOU,2021
22000199,2021-04-10,regular,OKC,PHI,2021
22000794,2021-04-10,regular,CLE,TOR,2021
22000800,2021-04-10,regular,BKN,LAL,2021
22000801,2021-04-10,regular,UTA,SAC,2021
22000802,2021-04-10,regular,GSW,HOU,2021
22000803,2021-04-10,regular,PHX,WAS,2021
22000804,2021-04-10,regular,POR,DET,2021
22000805,2021-04-11,regular,CHA,ATL,2021
22000806,2021-04-11,regular,DEN,BOS,2021
22000807,2021-04-11,regular,CLE,NOP,2021
22000808,2021-04-11,regular,ORL,MIL,2021
22000809,2021-04-11,regular,NYK,TOR,2021
22000810,2021-04-11,regular,DAL,SAS,2021
22000811,2021-04-11,regular,MEM,IND,2021
22000812,2021-04-11,regular,MIN,CHI,2021
22000813,2021-04-11,regular,LAC,DET,2021
22000814,2021-04-11,regular,POR,MIA,2021
22000278,2021-04-12,regular,MEM,CHI,2021
22000815,2021-04-12,regular,NYK,LAL,2021
22000816,2021-04-12,regular,ORL,SAS,2021
22000818,2021-04-12,regular,DAL,PHI,2021
22000819,2021-04-12,regular,NOP,SAC,2021
22000820,2021-04-12,regular,UTA,WAS,2021
22000821,2021-04-12,regular,GSW,DEN,2021
22000822,2021-04-12,regular,PHX,HOU,2021
22000817,2021-04-13,regular,MIN,BKN,2021
22000823,2021-04-13,regular,IND,LAC,2021
22000824,2021-04-13,regular,TOR,ATL,2021
22000825,2021-04-13,regular,CHA,LAL,2021
22000826,2021-04-13,regular,UTA,OKC,2021
22000827,2021-04-13,regular,PHX,MIA,2021
22000828,2021-04-13,regular,POR,BOS,2021
22000461,2021-04-14,regular,HOU,IND,2021
22000829,2021-04-14,regular,CHA,CLE,2021
22000830,2021-04-14,regular,PHI,BKN,2021
22000831,2021-04-14,regular,TOR,SAS,2021
22000832,2021-04-14,regular,DET,LAC,2021
22000833,2021-04-14,regular,CHI,ORL,2021
22000834,2021-04-14,regular,MIN,MIL,2021
22000835,2021-04-14,regular,NOP,NYK,2021
22000836,2021-04-14,regular,OKC,GSW,2021
22000837,2021-04-14,regular,MEM,DAL,2021
22000838,2021-04-14,regular,DEN,MIA,2021
22000839,2021-04-14,regular,SAC,WAS,2021
22000840,2021-04-15,regular,ATL,MIL,2021
22000841,2021-04-15,regular,CLE,GSW,2021
22000842,2021-04-15,regular,LAL,BOS,2021
22000843,2021-04-15,regular,PHX,SAC,2021
22000844,2021-04-16,regular,UTA,IND,2021
22000845,2021-04-16,regular,DET,OKC,2021
22000846,2021-04-16,regular,PHI,LAC,2021
22000847,2021-04-16,regular,WAS,NOP,2021
22000848,2021-04-16,regular,BKN,CHA,2021
22000849,2021-04-16,regular,TOR,ORL,2021
22000850,2021-04-16,regular,CHI,MEM,2021
22000851,2021-04-16,regular,HOU,DEN,2021
22000852,2021-04-16,regular,MIN,MIA,2021
22000853,2021-04-16,regular,SAS,POR,2021
22000854,2021-04-16,regular,DAL,NYK,2021
22000855,2021-04-17,regular,LAL,UTA,2021
22000856,2021-04-17,regular,WAS,DET,2021
22000857,2021-04-17,regular,CHI,CLE,2021
22000858,2021-04-17,regular,BOS,GSW,2021
22000859,2021-04-17,regular,MIL,MEM,2021
22000860,2021-04-17,regular,PHX,SAS,2021
22000362,2021-04-18,regular,CHA,POR,2021
22000861,2021-04-18,regular,ATL,IND,2021
22000862,2021-04-18,regular,NYK,NOP,2021
22000863,2021-04-18,regular,MIA,BKN,2021
22000864,2021-04-18,regular,ORL,HOU,2021
22000865,2021-04-18,regular,TOR,OKC,2021
22000866,2021-04-18,regular,DAL,SAC,2021
22000867,2021-04-18,regular,LAC,MIN,2021
22000473,2021-04-19,regular,IND,SAS,2021
22000868,2021-04-19,regular,DET,CLE,2021
22000869,2021-04-19,regular,BOS,CHI,2021
22000870,2021-04-19,regular,PHI,GSW,2021
22000871,2021-04-19,regular,MIA,HOU,2021
22000872,2021-04-19,regular,WAS,OKC,2021
22000873,2021-04-19,regular,MIL,PHX,2021
22000874,2021-04-19,regular,DEN,MEM,2021
22000875,2021-04-19,regular,LAL,UTA,2021
22000876,2021-04-20,regular,ATL,ORL,2021
22000877,2021-04-20,regular,NYK,CHA,2021
22000878,2021-04-20,regular,NOP,BKN,2021
22000879,2021-04-20,regular,POR,LAC,2021
22000880,2021-04-20,regular,SAC,MIN,2021
22000442,2021-04-21,regular,DAL,DET,2021
22000881,2021-04-21,regular,CLE,CHI,2021
22000882,2021-04-21,regular,IND,OKC,2021
22000883,2021-04-21,regular,PHI,PHX,2021
22000884,2021-04-21,regular,TOR,BKN,2021
22000885,2021-04-21,regular,WAS,GSW,2021
22000886,2021-04-21,regular,NYK,ATL,2021
22000887,2021-04-21,regular,HOU,UTA,2021
22000888,2021-04-21,regular,SAS,MIA,2021
22000889,2021-04-21,regular,LAC,MEM,2021
22000890,2021-04-21,regular,POR,DEN,2021
22000891,2021-04-21,regular,SAC,MIN,2021
22000892,2021-04-22,regular,BOS,PHX,2021
22000893,2021-04-22,regular,ORL,NOP,2021
22000894,2021-04-22,regular,MIL,PHI,2021
22000895,2021-04-22,regular,SAS,DET,2021
22000896,2021-04-22,regular,CHI,CHA,2021
22000897,2021-04-22,regular,DAL,LAL,2021
22000225,2021-04-23,regular,POR,MEM,2021
22000898,2021-04-23,regular,ATL,MIA,2021
22000899,2021-04-23,regular,BKN,BOS,2021
22000900,2021-04-23,regular,CHA,CLE,2021
22000901,2021-04-23,regular,HOU,LAC,2021
22000902,2021-04-23,regular,OKC,WAS,2021
22000903,2021-04-23,regular,GSW,DEN,2021
22000264,2021-04-24,regular,NOP,SAS,2021
22000904,2021-04-24,regular,NYK,TOR,2021
22000905,2021-04-24,regular,MIL,PHI,2021
22000906,2021-04-24,regular,IND,DET,2021
22000907,2021-04-24,regular,MIA,CHI,2021
22000908,2021-04-24,regular,DAL,LAL,2021
22000909,2021-04-24,regular,UTA,MIN,2021
22000910,2021-04-24,regular,DEN,HOU,2021
22000197,2021-04-25,regular,WAS,CLE,2021
22000240,2021-04-25,regular,POR,MEM,2021
22000911,2021-04-25,regular,CHA,BOS,2021
22000912,2021-04-25,regular,BKN,PHX,2021
22000913,2021-04-25,regular,ATL,MIL,2021
22000914,2021-04-25,regular,ORL,IND,2021
22000915,2021-04-25,regular,GSW,SAC,2021
22000916,2021-04-26,regular,DET,ATL,2021
22000917,2021-04-26,regular,ORL,LAL,2021
22000918,2021-04-26,regular,PHI,OKC,2021
22000919,2021-04-26,regular,WAS,SAS,2021
22000920,2021-04-26,regular,NYK,PHX,2021
22000921,2021-04-26,regular,TOR,CLE,2021
22000922,2021-04-26,regular,MIA,CHI,2021
22000923,2021-04-26,regular,MIN,UTA,2021
22000924,2021-04-26,regular,NOP,LAC,2021
22000925,2021-04-26,regular,DEN,MEM,2021
22000926,2021-04-26,regular,SAC,DAL,2021
22000927,2021-04-27,regular,BOS,OKC,2021
22000928,2021-04-27,regular,CHA,MIL,2021
22000929,2021-04-27,regular,IND,POR,2021
22000930,2021-04-27,regular,TOR,BKN,2021
22000931,2021-04-27,regular,HOU,MIN,2021
22000932,2021-04-27,regular,GSW,DAL,2021
22000933,2021-04-28,regular,CLE,ORL,2021
22000934,2021-04-28,regular,PHI,ATL,2021
22000935,2021-04-28,regular,WAS,LAL,2021
22000936,2021-04-28,regular,BOS,CHA,2021
22000937,2021-04-28,regular,NYK,CHI,2021
22000938,2021-04-28,regular,MIA,SAS,2021
22000939,2021-04-28,regular,MEM,POR,2021
22000940,2021-04-28,regular,DEN,NOP,2021
22000941,2021-04-28,regular,PHX,LAC,2021
22000942,2021-04-28,regular,SAC,UTA,2021
22000943,2021-04-29,regular,DET,DAL,2021
22000944,2021-04-29,regular,IND,BKN,2021
22000945,2021-04-29,regular,HOU,MIL,2021
22000946,2021-04-29,regular,MIN,GSW,2021
22000947,2021-04-29,regular,OKC,NOP,2021
22000948,2021-04-29,regular,DEN,TOR,2021
22000949,2021-04-30,regular,PHI,ATL,2021
22000950,2021-04-30,regular,BOS,SAS,2021
22000951,2021-04-30,regular,CLE,WAS,2021
22000952,2021-04-30,regular,BKN,POR,2021
22000953,2021-04-30,regular,MEM,ORL,2021
22000954,2021-04-30,regular,CHI,MIL,2021
22000955,2021-04-30,regular,PHX,UTA,2021
22000956,2021-04-30,regular,LAL,SAC,2021
22000957,2021-05-01,regular,CHA,DET,2021
22000958,2021-05-01,regular,HOU,GSW,2021
22000959,2021-05-01,regular,ATL,CHI,2021
22000960,2021-05-01,regular,CLE,MIA,2021
22000961,2021-05-01,regular,ORL,MEM,2021
22000962,2021-05-01,regular,MIN,NOP,2021
22000963,2021-05-01,regular,OKC,IND,2021
22000964,2021-05-01,regular,DAL,WAS,2021
22000965,2021-05-01,regular,UTA,TOR,2021
22000966,2021-05-01,regular,LAC,DEN,2021
22000967,2021-05-02,regular,MIL,BKN,2021
22000968,2021-05-02,regular,BOS,POR,2021
22000969,2021-05-02,regular,CHA,MIA,2021
22000970,2021-05-02,regular,DAL,SAC,2021
22000971,2021-05-02,regular,HOU,NYK,2021
22000972,2021-05-02,regular,OKC,PHX,2021
22000973,2021-05-02,regular,SAS,PHI,2021
22000974,2021-05-02,regular,LAL,TOR,2021
22000975,2021-05-03,regular,DET,ORL,2021
22000976,2021-05-03,regular,WAS,IND,2021
